0.161503,0.0731453,0,0,0.097014925,0,0,0.1,0,0.141891497,0,0.008645377,0.03340622,0.011594019,33,640,0,12,0.58974359,0.127303183,0.85787172,0.28098074,3251,14342,36,403,1
0.12405,0.0473571,0,0,0.064466019,0,0,0.125,0,0.149533354,0.307692308,0.026638569,0.012026239,0.002090725,299,1029,9,37,0.641025641,0.143026963,0.292152575,0.061517993,1019,7165,31,254,1
0,0.3312,0,0,0,0,0,0,0,0.002790705,0,0.00059437,0.001093294,0.000696908,12,23,0,0,0.076923077,0.003944453,0.766156463,0.215851495,2598,7189,11,157,1
0,0.179066,0,0,0,0,0,0.035714286,0,0.060063058,0,0,0.000121477,0,1,1,0,0,0.102564103,0.004376722,0.726554908,0.262100862,1407,8097,21,256,1
0,0.0133338,0,0,0.103587186,0,0,0.083333333,0,0.135243516,0.512820513,0.146160912,0.116618076,0.047579828,442,4041,7,106,0.564102564,0.202301832,0.782920311,0.414343639,1686,11644,24,323,1
0,0.00556767,0,0,0.064466019,0,0,0.047619048,0,0.078830157,0.307692308,0.026638569,0.012026239,0.002090725,299,1029,9,37,0.307692308,0.036310585,0.173712342,0.039723771,514,2813,13,91,1
0,0.0982468,0,0,0.000614251,0,0,0.1,0,0.128263668,0,0.001999244,0.153911565,0.045679169,593,1546,11,68,0.564102564,0.152536878,0.796890185,0.355359858,2441,13683,39,430,1
0.23929,0.117287,0,0,0.103587186,0,0,0.083333333,0,0.099115827,0.512820513,0.146160912,0.116618076,0.047579828,442,4041,7,106,0.538461538,0.147187551,0.35617104,0.096046629,745,6800,18,208,1
0.332448,0.122982,0,0,0.103587186,0,0,0.083333333,0,0.099115827,0.512820513,0.146160912,0.116618076,0.047579828,442,4041,7,106,0.538461538,0.147187551,0.35617104,0.096046629,745,6800,18,208,1
0.692282,0.998907,0,0,0,0,0,0.166666667,0,0.196655309,0,0,0.000364431,0,1,3,0,0,0.538461538,0.149510996,0.683066084,0.262734415,1565,9436,17,260,1
0,0.0349769,0,0,0,0,0,0.083333333,0,0.10979785,0,0,0.003644315,0.008046123,21,32,1,1,0.102564103,0.05614092,0.738338192,0.374809934,1265,7635,18,218,1
0.403738,0.465986,0,0,0.095134744,0,0,0.166666667,0,0.203402129,0.538461538,0.115307721,0.164723032,0.033324886,530,4976,18,174,0.564102564,0.118657805,0.690111759,0.248479473,1652,10368,28,328,1
0.414195,0,0,0,0.024953944,0,0,0.25,0,0.320650344,0,0.001026639,0.135568513,0.026039027,182,1144,4,42,0.58974359,0.119684444,0.774295432,0.295425748,1936,13072,39,430,1
0,0.0899246,1,0,1,0,0,0.333333333,0,0.367722645,0.282051282,0.007240504,0.019557823,0.000443487,383,1079,20,80,0.538461538,0.037229157,0.638605442,0.217688799,1804,7500,39,271,1
0,0.381201,0,0,0.011557178,0,0,0.125,0,0.16020085,0.025641026,0,0.177599611,0.020907248,102,1560,7,60,0.102564103,0.05614092,0.750728863,0.370058287,1358,7900,17,228,1
1,1,1,0,1,0,0,0.166666667,0,0.182378472,0.025641026,0,0.000485909,0,5,6,1,1,0.051282051,0.001999244,0.299198251,0.066586417,700,3112,19,129,1
0.21901,0.51881,0,0,0,0,0,0.04,0,0.060462642,0,0,0.000242954,0,1,2,0,0,0.564102564,0.11633436,0.391520894,0.080271161,815,7683,29,276,1
0,0,0,0,0.005654281,0,0,0.1,0,0.136543265,0.307692308,0.026638569,0.012026239,0.002090725,299,1029,9,37,0.641025641,0.143026963,0.292152575,0.061517993,1019,7165,31,254,1
0.386514,0.224199,0,0,0.010714286,0,0,0.0625,0,0.091583499,0.307692308,0.026638569,0.012026239,0.002090725,299,1029,9,37,0.384615385,0.031987896,0.727769679,0.283831728,2116,9527,37,319,1
0,0.331346,0,0,0,0,0,0,0,0.018202958,0,0.000216134,0.005587949,0.001140395,21,61,2,3,0.102564103,0.005565462,0.725826045,0.282881399,1838,8559,30,285,1
0.354801,0.153299,0,0,0.000247463,0,0,0.066666667,0,0.106269473,0.512820513,0.146160912,0.116618076,0.047579828,442,4041,7,106,0.538461538,0.149510996,0.683066084,0.26279777,1565,9444,17,262,1
0.0413501,0.066398,1,0,1,0,0,0.166666667,0,0.243754824,0.512820513,0.146160912,0.116618076,0.047579828,442,4041,7,106,0.538461538,0.149510996,0.683066084,0.262734415,1564,9433,17,260,1
0.493519,0,0,0,0,0,0,0,0,0.009314052,0,0,0.000242954,6.34E-05,1,2,0,0,0.076923077,0.011995461,0.646137026,0.226811961,1156,6034,10,166,1
0.220455,0.250105,1,0,1,0,0,0.166666667,0,0.191156213,0.051282051,0.017939158,0.004130224,0.00310441,173,259,3,6,0.641025641,0.138974442,0.716715258,0.266915864,1988,11411,33,363,1
0,0.0518733,0,0,0.015802781,0,0,0.071428571,0,0.095136079,0.025641026,0.000810504,0.000971817,6.34E-05,30,63,0,1,0.358974359,0.032798401,0.676506317,0.262987836,2044,8030,30,260,1
0.131625,0.08453,0,0,0.005532053,0,0,0,0,0.009916699,0,0.001999244,0.153911565,0.045679169,593,1546,11,68,0.076923077,0.005349327,0.672619048,0.260833756,1715,6938,21,222,1
0.12087,0.559132,0,0,0.015802781,0,0,0,0,0.022028437,0.025641026,0.000810504,0.000971817,6.34E-05,30,63,0,1,0.358974359,0.032798401,0.676506317,0.262987836,2044,8030,30,260,1
0.131625,0.08453,0,0,0.005532053,0,0,0,0,0.009916699,0,0.001999244,0.153911565,0.045679169,593,1546,11,68,0.076923077,0.005349327,0.672619048,0.260833756,1715,6938,21,222,1
0.205216,0,1,0,1,0,0,0.05,0,0.068772527,0.282051282,0.007240504,0.019557823,0.000443487,383,1079,20,80,0.333333333,0.031933863,0.242468416,0.059870755,579,3852,29,158,1
0,0.0484133,0,0,0,0,0,0.083333333,0,0.137015716,0,0,0.215379009,0,1464,1774,1,3,0.564102564,0.118657805,0.809037901,0.248479473,3116,12142,29,331,1
0.550861,0,0,0,0.004688547,0,0,0.1,0,0.116338857,0.076923077,0.002377479,0.082361516,0.015331982,163,784,2,29,0.153846154,0.005727563,0.658649174,0.230486569,1285,6176,12,183,1
0.413802,0.693508,0,0,0.013633265,0,0,0.1,0,0.117340292,0,0.000702437,0.087463557,0.000950329,575,771,0,1,0.384615385,0.007456638,0.710641399,0.231436898,1895,7663,16,205,1
1,0.392576,0,0,0.001396648,0,0,0.111111111,0,0.132463163,0,0,0.000121477,0,1,1,0,0,0.358974359,0.004376722,0.629859086,0.215154587,1158,6109,14,175,1
0,0.128602,1,0,1,0,0,0.083333333,0,0.117438991,0.307692308,0.026638569,0.012026239,0.002090725,299,1029,9,37,0.333333333,0.029664451,0.384110787,0.094716168,1176,5279,31,207,1
0,0.00287429,0,0,0.164585068,0,0,0.125,0,0.158279574,0.054054054,0.000216134,0.003887269,0.000823619,301,2584,4,43,0.540540541,0.157021667,0.283892128,0.105676635,1369,8811,22,229,1
0.657287,0.251868,1,0,1,0,0,0.055555556,0,0.081971636,0.72972973,0.115307721,0.164723032,0.033324886,530,4976,18,174,0.72972973,0.115307721,0.500728863,0.057526609,2215,8868,26,259,1
0,0.0501489,0,0,0,0,0,0.222222222,0,0.246316514,0,0,0.00728863,0.000950329,45,75,1,4,0.72972973,0.118657805,0.691812439,0.249429802,1697,10443,29,332,1
0.223593,0.126997,1,0,1,0,0,0.1,0,0.128102325,0.027027027,0.000162101,0.000242954,0.000253421,4,4,2,2,0.72972973,0.12081915,0.726311953,0.294412063,2249,11918,41,398,1
0,0.25102,0,0,0.000738689,0,0,0.1,0,0.115911711,0.189189189,0.003350084,0.629008746,0.215154587,1122,5392,10,154,0.72972973,0.171610742,0.726919339,0.356690319,1710,11732,31,356,1
0,0.0328236,0,0,0.001292825,0,0,0.041666667,0,0.062884776,0.135135135,0.001999244,0.153911565,0.045679169,593,1546,11,68,0.351351351,0.017020587,0.739795918,0.293525089,1876,9282,32,308,1
0,0.0123851,0,0,0,0,0,0,0,0.009370921,0,0,0.215379009,0,1464,1774,1,3,0.189189189,0.003836386,0.768707483,0.217055246,2615,7288,12,160,1
0,0.0461349,0,0,0.000862441,0,0,0.071428571,0,0.099326317,0,0.001026639,0.135568513,0.026039027,182,1144,4,42,0.72972973,0.015183444,0.761297376,0.311391282,2623,11155,59,426,1
0,0.594426,1,0,1,0,0,0.111111111,0,0.130564655,0.027027027,0.000216134,0.005587949,0.001140395,21,61,2,3,0.27027027,0.007618739,0.758624879,0.308920426,2055,10419,38,348,1
0.0896812,0.500626,0,0,0.068452381,0,0,0.0625,0,0.096335742,0.567567568,0.007240504,0.019557823,0.000443487,383,1079,20,80,0.72972973,0.153293348,0.700923226,0.261277243,2098,14206,41,318,1
0.169501,0.293212,0,0,0,0,0,0.0625,0,0.100669878,0.135135135,0.001999244,0.153911565,0.045679169,593,1546,11,68,0.72972973,0.120657049,0.727769679,0.295108971,2290,11989,40,400,1
0.479781,0.137107,0,0,0.000200763,0,0,0.023809524,0,0.040299311,0.72972973,0.115307721,0.164723032,0.033324886,530,4976,18,174,0.72972973,0.115307721,0.500728863,0.057526609,2215,8868,26,259,1
0.260874,0.183078,0,0,0.000258065,0,0,0.029411765,0,0.043254574,0,0,0.000121477,0,1,1,1,1,0.72972973,0.116172259,0.176870748,0.0352889,1832,12028,64,391,1
0,0.197826,0,0,0.003206413,0,0,0.071428571,0,0.104499328,0.72972973,0.115307721,0.164723032,0.033324886,530,4976,18,174,0.72972973,0.117306965,0.29409621,0.079004055,1123,6522,29,242,1
0.301663,0.0271212,0,0,0.02195199,0,0,0.166666667,0,0.209489135,0.189189189,0.003350084,0.629008746,0.215154587,1122,5392,10,154,0.72972973,0.162965364,0.711856171,0.3450963,1677,11090,31,344,1
0.411402,0.522159,1,0,1,0,0,0.1,0,0.133035867,0.189189189,0.003025882,0.002793975,0.000190066,24,141,3,13,0.594594595,0.154536121,0.768100097,0.329510897,2283,12680,38,401,1
0.464025,0.522159,1,0,1,0,0,0.066666667,0,0.098648075,0.189189189,0.003025882,0.002793975,0.000190066,24,141,3,13,0.594594595,0.154536121,0.768100097,0.329510897,2283,12680,38,401,1
0.326819,0.147036,0,0,0,0,0,0,0,0.017302171,0,0,0.000121477,0,3,5,0,0,0.594594595,0.151402172,0.771258503,0.310694374,2790,16019,64,490,1
1,1,1,0,1,0,0,0.142857143,0,0.146546709,0.027027027,0,0.000121477,0,2,2,1,1,0.594594595,0.150159399,0.234936832,0.077483528,1076,6717,21,187,1
0.524904,0.239607,1,0,1,0,0,0.166666667,0,0.188672794,0.162162162,0.014913276,0.023202138,0.005701977,198,600,5,31,0.297297297,0.01691252,0.310981535,0.072288393,893,3706,23,159,1
0.646509,0.541214,1,0,1,0,0,0.25,0,0.267304969,0.162162162,0.014913276,0.023202138,0.005701977,198,600,5,31,0.297297297,0.01691252,0.171768707,0.051381145,791,2146,16,99,1
0,0.0173883,0,0,0,0,0,0.08,0,0.110295108,0.027027027,0.001026639,0.002065112,0.001520527,23,30,2,3,0.783783784,0.267844599,0.769193392,0.343258996,2710,15985,48,505,1
0.367058,0.172868,0,0,0,0,0,0.041666667,0,0.056813127,0,0,0.000242954,0,2,2,0,0,0.72972973,0.012589831,0.727769679,0.282374557,2210,9590,48,362,1
0,0.0060167,0,0,0.017496635,0,0,0.111111111,0,0.147704948,0.135135135,0.001999244,0.153911565,0.045679169,593,1546,11,68,0.324324324,0.008375209,0.673104956,0.261023822,1739,7079,24,235,1
0,0.212224,1,0,1,0,0,0.111111111,0,0.153706253,0.135135135,0.044307559,0.049684159,0.096616827,25,722,3,16,0.783783784,0.31112552,0.82361516,0.459262544,2814,18237,56,578,1
0,0.00353282,0,0,0.017496635,0,0,0.086419753,0,0.131015174,0.135135135,0.001999244,0.153911565,0.045679169,593,1546,11,68,0.837837838,0.326038796,0.825315841,0.464964521,3052,18965,62,622,1
0.107033,0.195285,0,0,0.000926784,0,0,0.066666667,0,0.08098249,0.567567568,0.007240504,0.019557823,0.000443487,383,1079,20,80,0.648648649,0.008267142,0.282069971,0.047389762,667,3783,31,182,1
0,0.0465579,0,0,0,0,0,0,0,0.014706587,0,0,0.004980564,0.000950329,968,4872,19,105,0.594594595,0.179175447,0.801020408,0.359351242,4071,22760,76,660,1
0,0.00930319,0,0,0.002510986,0,0,0,0,0.008613066,0.135135135,0.001999244,0.153911565,0.045679169,593,1546,11,68,0.135135135,0.003025882,0.377186589,0.092625443,877,4250,22,170,1
0,0.00943076,0,0,0.002516779,0,0,0.066666667,0,0.078536631,0,0.001026639,0.135568513,0.026039027,182,1144,4,42,0.72972973,0.015183444,0.761297376,0.311391282,2623,11155,59,426,1
0,0.0338806,1,0,1,0,0,0.1,0,0.109067785,0.189189189,0.002863781,0.001943635,0.000506842,20,51,6,11,0.324324324,0.004863025,0.155490768,0.046186011,613,1597,17,79,1
0,0.0452069,0,0,0.000340252,0,0,0.041666667,0,0.053850622,0.027027027,0,0.1536411,0.037048311,310,1396,7,39,0.054054054,0.000378235,0.813401187,0.359742575,2042,11648,34,237,1
0.356632,0.227182,0,0,0.013679891,0,0,0.066666667,0,0.087827437,0,0.001026639,0.135568513,0.026039027,182,1144,4,42,0.72972973,0.015183444,0.761297376,0.311391282,2623,11155,59,426,1
0.252454,0.0346546,0,0,0.03318872,0,0,0.125,0,0.176061972,0.135135135,0.044307559,0.049684159,0.096616827,25,722,3,16,0.783783784,0.31112552,0.82361516,0.459262544,2814,18237,56,578,1
0.336314,0.720311,0,0,0,0,0,0,0,0.018459573,0,5.40E-05,0.00643829,0.000380132,50,68,0,0,0.170212766,0.005781596,0.660349854,0.2308667,1335,6244,12,183,1
0,0.0218584,1,0,1,0,0,0.083333333,0,0.118847635,0.319148936,0.007240504,0.019557823,0.000443487,383,1079,20,80,0.404255319,0.007240504,0.189747328,0.021350735,485,2639,27,140,1
0.375507,0.142017,1,0,1,0,0,0.083333333,0,0.117353886,0.85106383,0.115307721,0.164723032,0.033324886,530,4976,18,174,0.872340426,0.147944021,0.77526725,0.382159149,2352,13570,46,458,1
0,0,0,0,0.000969462,0,0,0.055555556,0,0.081674103,0.063829787,0.001999244,0.153911565,0.045679169,593,1546,11,68,0.957446809,0.127897552,0.730199223,0.294602129,2648,13031,59,476,1
0,0.0958443,0,0,0.003759398,0,0,0.066666667,0,0.107452573,0,0.044307559,0.049684159,0.096616827,25,722,3,16,0.914893617,0.31112552,0.82361516,0.459262544,2814,18237,56,578,1
0.143574,0.289245,0,0,0,0,0,0,0,0.000281897,0,0,0.00035137,0,2,3,1,1,0,0.000108067,0.685406418,0.179976217,1344,8789,6,88,1
0,0.186923,0,0,0.009906439,0,0,0.055555556,0,0.081977656,0,0,0.034135083,0.010453624,69,289,7,24,0.872340426,0.122440158,0.723639456,0.277242777,2263,12981,39,405,1
0,0.314593,0,0,0.004260837,0,0,0.133333333,0,0.146083823,0.063829787,0.000864538,0.007531584,0.001013685,938,3875,36,128,0.85106383,0.118549738,0.266642371,0.060124176,1701,10176,63,366,1
0,0.154896,0,0,0.009906439,0,0,0.166666667,0,0.197374417,0,0,0.034135083,0.010453624,69,289,7,24,0.872340426,0.120657049,0.733965015,0.304612266,2314,12203,46,420,1
0.124963,0,1,0,1,0,0,0.1,0,0.132476215,0.170212766,0.026638569,0.012026239,0.002090725,299,1029,9,37,0.276595745,0.029988653,0.632896016,0.217245312,1421,6421,19,191,1
0.423556,0.32482,1,0,1,0,0,0.1,0,0.145701037,0.319148936,0.007240504,0.019557823,0.000443487,383,1079,20,80,0.404255319,0.010590587,0.63483965,0.215598074,1505,6471,30,234,1
0.555925,0.00365407,0,0,0.028669725,0,0,0.04,0,0.063028489,0.021276596,0.011455125,0.008017493,0.004054739,335,1612,1,25,0.425531915,0.026260334,0.717565598,0.292574759,2310,10082,26,309,1
0,0.0393419,0,0,0,0,0,0.05,0,0.071453978,0,0,0.000242954,0,1,2,0,0,0.489361702,0.014156806,0.753522838,0.281044095,2071,10888,45,383,1
0,0.0326256,0,0,0.00990099,0,0,0.055555556,0,0.073386786,0,0,0.000121168,0,1,1,0,0,0.063829787,0.004214621,0.715739731,0.221202766,1326,9552,20,153,1
0,0.118291,1,0,1,0,0,0.166666667,0,0.173314078,0.063829787,0.003782353,0.000242954,6.34E-05,34,101,5,6,0.063829787,0.004160588,0.631164425,0.154324477,798,5481,13,99,1
0.263848,0.729517,0,0,0,0,0,0.066666667,0,0.110877084,0,0,0.215379009,0,1464,1774,1,3,0.361702128,0.149510996,0.798226433,0.262734415,3028,11207,18,263,1
0,0.00681021,0,0,0,0,0,0.019607843,0,0.034853402,0,0,0.000242954,6.34E-05,2,3,1,1,0.553191489,0.084670665,0.805029155,0.441523061,4514,22086,69,577,1
0.0732642,0.0318266,0,0,0.000992556,0,0,0.05,0,0.071772829,0,0,0.054664723,0.031677648,81,473,1,4,0.872340426,0.187496623,0.770651118,0.437785099,1814,12065,31,341,1
0,0.121662,0,0,0.001455604,0,0,0.05,0,0.076295895,0,0,0.031827017,0.003294475,114,297,0,11,0.85106383,0.115307721,0.318877551,0.05765332,749,6842,26,248,1
0,0.483256,0,0,0,0,0,0.125,0,0.153156178,0,0,0.000121477,0,2,2,0,0,0.425531915,0.011617226,0.2345724,0.061454638,1141,3411,33,177,1
1,0,1,0,1,0,0,0.333333333,0,0.349123266,0.021276596,0.016047982,0.032555879,0.026926001,61,573,2,6,0.85106383,0.131355703,0.333819242,0.081158135,693,7109,27,240,1
0,0.0255625,0,0,0,0,0,0,0,0.022948878,0.106382979,0.003350084,0.629008746,0.215154587,1122,5392,10,154,0.872340426,0.120657049,0.726311953,0.294158642,2245,11914,39,396,1
0.360385,0.28515,0,0,0,0,0,0,0,0.004567812,0,0.000702437,0.087463557,0.000950329,575,771,0,1,0.106382979,0.004052521,0.682215743,0.216421693,1760,6348,10,156,1
1,0.938841,1,0,1,0,0,0.5,0,0.500200924,0.021276596,0,0.000121477,0,2,3,1,1,0.85106383,0.115307721,0.164723032,0.033324886,532,4979,19,175,1
1,0.976455,1,0,1,0,0,0.333333333,0,0.333788474,0.021276596,0,0.000121168,0,2,2,2,2,0.85106383,0.115685957,0.631164425,0.154150541,1296,10358,28,269,1
0,0.20651,0,0,0,0,0,0.057142857,0,0.085335811,0,0.000216134,0.000607386,0,27,37,0,0,0.617021277,0.16799049,0.774173955,0.311011151,2272,13533,46,441,1
0.524931,0.180272,1,0,1,0,0,0.222222222,0,0.265483881,0.021276596,0,0.000485909,6.34E-05,6,9,1,1,0.872340426,0.118657805,0.690111759,0.248542828,1658,10377,29,329,1
0.423344,0.720982,1,0,1,0,0,0.1,0,0.128144098,0.85106383,0.115307721,0.164723032,0.033324886,530,4976,18,174,0.872340426,0.121899822,0.718294461,0.26495185,2756,15039,66,487,1
0,0.0155447,0,0,0,0,0,0.083333333,0,0.090817566,0,0.014913276,0.023202138,0.005701977,198,600,5,31,0.85106383,0.139784946,0.242589893,0.062404967,1360,7612,34,251,1
0,0.19694,0,0,0.000405022,0,0,0.125,0,0.162402563,0,0.000162101,0.023566569,0.003167765,118,926,2,18,0.872340426,0.118819906,0.744412051,0.272554486,1872,12854,37,406,1
0,0.02126,0,0,0.00128123,0,0,0.039215686,0,0.065597141,0,0,0.000242954,6.34E-05,2,3,1,1,0.553191489,0.084670665,0.805029155,0.441523061,4514,22086,69,577,1
1,0.994456,1,0,1,0,0,0.166666667,0,0.180721958,0.085106383,0,0.177599611,0.020907248,102,1560,7,60,0.85106383,0.146485114,0.368197279,0.093829194,1581,11985,94,454,1
1,0.342051,0,0,0.00074129,0,0,0.222222222,0,0.238645913,0.29787234,0.146160912,0.116618076,0.047579828,442,4041,7,106,0.361702128,0.149510996,0.683187561,0.26292448,1567,9460,17,266,1
0.0792678,0.0461042,0,0,0,0,0,0.022222222,0,0.03425913,0,0,0.000121477,0,4,4,1,1,0.170212766,0.006538067,0.728134111,0.304675621,2964,15814,100,542,1
0.203375,0.155023,0,0,0,0,0,0.028571429,0,0.055229121,0,0,0.000121477,0,3,5,0,0,0.468085106,0.151402172,0.771258503,0.310694374,2790,16019,64,490,1
0,0.0262337,0,0,0.066909091,0,0,0,0,0.030651572,0.255319149,0.008429243,0.012147716,0.001647238,78,388,0,20,0.446808511,0.011779327,0.690597668,0.237709072,1302,7340,17,234,1
0.482246,0.40529,0,0,0,0,0,0,0,0.000492234,0,0,0.000484672,0,2,4,0,0,0.063829787,0.000432269,0.773536896,0.258120624,1438,11458,17,178,1
0,0.315803,1,0,1,0,0,0.066666667,0,0.073502771,0.170212766,0.026638569,0.012026239,0.002090725,299,1029,9,37,0.170212766,0.027016804,0.731733915,0.23263904,1556,10005,26,200,1
0.434783,0.365146,0,0,0.00095511,0,0,0,0,0.000463978,0,0.000702437,0.000364431,0.000190066,15,19,0,0,0,0.000756471,0.388222465,0.062921251,504,3893,7,54,1
0,0.0270756,0,0,0.000494805,0,0,0.166666667,0,0.17896887,0.29787234,0.146160912,0.116618076,0.047579828,442,4041,7,106,0.361702128,0.149510996,0.683187561,0.26292448,1567,9460,17,266,1
0,0.0690911,0,0,0.004849661,0,0,0.1,0,0.137300943,0.085106383,0,0.177599611,0.020907248,102,1560,7,60,0.85106383,0.115307721,0.306608358,0.054232134,632,6536,25,234,1
0,0.108387,0,0,0.004849661,0,0,0.05,0,0.067759601,0.085106383,0,0.177599611,0.020907248,102,1560,7,60,0.85106383,0.146485114,0.368197279,0.093829194,1581,11985,94,454,1
0.27192,0,0,0,0,0,0,0.013513514,0,0.021509573,0,0,0.000121477,0,2,2,1,1,0.8125,0.299508294,0.830660836,0.394450076,4251,24129,83,775,1
0.334952,0.0442498,1,0,1,0,0,0.071428571,0,0.100153429,0.5625,0.115307721,0.164723032,0.033324886,530,4976,18,174,0.666666667,0.123466796,0.794460641,0.313735428,2478,15396,43,483,1
0.488837,0.139838,1,0,1,0,0,0.5,0,0.513274336,0.0625,0.001404874,0.025145773,0.002977699,378,1288,2,13,0.5625,0.116712595,0.184766764,0.036302585,908,6264,20,187,1
0.641819,0.402466,0,0,0.00375,0,0,0.033333333,0,0.041418863,0.0625,0.001404874,0.025145773,0.002977699,378,1288,2,13,0.25,0.015237478,0.699222546,0.257285859,2228,9656,20,234,1
0.129224,0.0546782,0,0,0.02295082,0,0,0.1,0,0.124940283,0.083333333,0.008645377,0.03340622,0.011594019,33,640,0,12,0.708333333,0.127303183,0.85787172,0.28098074,3251,14342,36,403,1
0,0.0235039,0,0,0.000554529,0,0,0,0,0.008596305,0.125,0.003350084,0.629008746,0.215154587,1122,5392,10,154,0.125,0.005349327,0.68063654,0.27128738,1784,7227,28,246,1
0,0.00436659,0,0,0.00063857,0,0,0.033333333,0,0.043566202,0,0.001999244,0.153911565,0.045679169,593,1546,11,68,0.5625,0.117306965,0.296525753,0.079257476,1171,6610,29,243,1
0,0.021093,0,0,0,0,0,0.033333333,0,0.046500632,0,0.000216134,0.000971817,0.000823619,12,17,0,0,0.666666667,0.11887394,0.690111759,0.249303092,1664,10385,28,328,1
0,0.00893685,0,0,0,0,0,0,0,0.008596305,0,0,0.034135083,0.010453624,69,289,7,24,0.125,0.005349327,0.68063654,0.27128738,1784,7227,28,246,1
0,0.237338,0,0,0.095238095,0,0,0.028571429,0,0.232607997,0.104166667,0,0.000117123,0,1,2,0,5,0.104166667,0.00059437,0.6868119,0.17723198,1255,7924,11,113,1
0,0.0774779,0,0,0.009383625,0,0,0,0,0.013173851,0.125,0.003350084,0.629008746,0.215154587,1122,5392,10,154,0.125,0.144053601,0.65840622,0.215154587,1122,11581,10,170,1
0,0.139868,0,0,0,0,0,0,0,0.00769938,0,0,0.215379009,0,1464,1774,1,3,0,0.002161344,0.529154519,0.069944247,2281,6065,21,163,1
0.044087,0.0692231,0,0,0.01,0,0,0.023809524,0,0.033561699,0,0,0.00085034,0.000190066,3,7,0,3,0.229166667,0.005673529,0.725218659,0.284275215,1886,8720,33,294,1
0,0.162687,1,0,1,0,0,0.028571429,0,0.040260641,0.104166667,0.000324202,0.006802721,0.002027369,66,94,5,5,0.229166667,0.006700168,0.757045675,0.3098074,2065,9736,37,329,1
